"Y" "X1" "X2" "X3" "X4" "X5" "loc.x" "loc.y"
"1" -0.694196422236922 -1.24602912839152 -2.42543129058457 1.76641250962919 -0.852377845832196 -1.78231435543972 0 0
"2" 0.0352556068260626 -0.795608316426193 -1.33488860954798 1.69929893583423 -2.36704723611318 -1.41088206676376 0.0344827586206897 0
"3" -0.1795209069958 -1.37214337147878 -2.14186278672099 0.471958683106577 -1.65420560895501 0.00865844656070639 0.0689655172413793 0
"4" -0.575005376731184 -0.975670835718061 -1.77111795311262 0.942127772092867 -0.109322615271024 0.158209646830231 0.103448275862069 0
"5" -0.668944535813164 0.821746741506965 -1.07420213264234 0.0518982234814266 0.259769926706132 0.929424101169011 0.137931034482759 0
"6" -0.102355185629226 0.0163316848124365 -0.958701576424818 0.957664161687293 0.404091734572838 1.37504352081258 0.172413793103448 0
"7" 0.264237294547265 -0.900386448853885 -2.06107119896774 0.825271056484155 -0.37448643844136 0.991218123981528 0.206896551724138 0
"8" 0.723869551952627 -1.410141885123 -2.23255579875949 1.4648822601434 0.299505156116527 0.603655703830231 0.241379310344828 0
"9" 0.31085649717915 -0.782536335852012 -2.21691368248418 0.756324090643485 1.0806505833608 0.468221704552153 0.275862068965517 0
"10" 0.0334321148709725 -1.09031718964957 -1.60010899887745 0.661502141114029 1.27864259731943 1.76682242068485 0.310344827586207 0
"11" 0.331079415896013 -0.944535330609446 -2.49780737036342 0.141691291994332 1.4108337557562 1.16745269705096 0.344827586206897 0
"12" -0.242581767079674 0.366531141472063 -2.0616179061689 -0.914208809310938 1.8850889261189 1.05258769878129 0.379310344827586 0
"13" -0.367260986904724 -0.161116241244348 -2.72215792345576 -0.770827640361447 0.448489054925642 1.49150494981325 0.413793103448276 0
"14" 0.0625170889392273 -1.45066784758234 -2.32697657071362 0.095065954587946 1.16450806468792 0.70417181380048 0.448275862068966 0
"15" 0.240831915329554 -1.33858825389027 -1.90087808350323 0.217289745645266 1.55092255734608 0.0108982146910868 0.482758620689655 0
"16" 0.234545472686437 -0.894822631010188 -2.71864697650961 -0.303059844760348 0.524903759645749 0.0095207558599764 0.517241379310345 0
"17" -1.12137483612943 -1.07189289416774 -1.98543629545358 0.0747891870635699 0.140932290748135 0.131972502278075 0.551724137931034 0
"18" -1.30580188308892 -1.31476082281129 -0.679648335176849 0.0283767828140427 -0.408132677375439 -1.06432952126031 0.586206896551724 0
"19" -0.587959618145975 -0.262684225334022 -0.790238862834966 0.171072889734144 -0.143147294991617 -1.97196420824636 0.620689655172414 0
"20" 0.712314930430085 0.791719675664866 -0.980579682744294 1.77223523527142 -0.0737456791452272 -1.11355745797305 0.655172413793103 0
"21" 0.604783432917147 0.79471622106191 -1.10113688029699 -0.211418234294287 0.501562375916648 -0.350653024276095 0.689655172413793 0
"22" 1.00974927313309 0.966307450081048 -0.564721048753289 0.00118832314120391 0.441130145675754 -0.67755288521271 0.724137931034483 0
