"x" "y" "B1" "B2" "B3" "Y"
"1" 0.473684210526316 0.894736842105263 0.366569892110172 0.695929967573248 -0.19434270641273 0.205663421526344
"2" 0.473684210526316 0.368421052631579 -6.06770471445305 0.151624564163602 0.487790004401523 0.806124727073614
"3" 0.578947368421053 0.578947368421053 -1.97607467329053 1.03970132207263 0.140261731144011 -1.1674863140617
"4" 0.947368421052632 0.842105263157895 2.89143093886051 -0.177270869186302 0.135579952776068 4.04251170978648
"5" 1 0.578947368421053 1.1873169529019 -0.453712121361025 0.213346927588227 0.745893161589048
"6" 0.0526315789473684 0.684210526315789 -3.88528108022079 1.01209693481828 -0.348711700965291 2.2709655795452
"7" 0.842105263157895 0.736842105263158 2.21538479649482 -0.423640009291514 0.162429536431137 3.46286863747596
"8" 0.736842105263158 0 -4.81787026623571 0.112360737220151 0.224148306624843 -3.40637108222876
"9" 0.157894736842105 1 -2.15856214892675 1.19239621982979 -0.258283119360837 1.40043937277464
"10" 0.0526315789473684 0.736842105263158 -4.05984519500563 1.12324967623252 -0.265616411299256 8.96508852131195
"11" 0.0526315789473684 0 -0.780742089719004 -0.19423447685286 0.356828363126329 -0.405876792864668
"12" 0.157894736842105 0.842105263157895 -4.27238685204568 0.295414739289575 -0.189508634363859 11.9241176434011
"13" 0.368421052631579 0.894736842105263 0.214417240995962 0.930547187319505 0.0125372825587809 2.79696214298624
"14" 0.368421052631579 0.789473684210526 -1.4131783611589 1.03951780174263 0.0125956584689279 0.250948386620898
"15" 0.263157894736842 0.210526315789474 -3.47736419022515 0.198990248663103 0.156394830685457 3.11000550093471
"16" 0.842105263157895 0.947368421052632 0.855029672547404 0.771001823022125 0.115181972158216 -1.65022012995519
"17" 0.736842105263158 0.263157894736842 -2.40293064619522 -0.258295153699805 0.515397664147509 -2.5538177798153
"18" 0.631578947368421 1 -1.89261564332808 0.409956406990431 -0.177451399359577 -0.525354783414546
"19" 0.105263157894737 0.210526315789474 -0.590918167800329 0.622264894883407 0.14324360956541 -0.626820323353067
"20" 0.210526315789474 0.947368421052632 -1.1081252936875 1.10355912249178 -0.210858279980841 1.03288817893606
"21" 0.842105263157895 0.315789473684211 -1.21477422131866 -0.225038631292502 0.484659726813914 -1.2723790162123
"22" 0.315789473684211 0.210526315789474 -4.41411661202021 0.595523203314908 0.102925686217337 -4.31033601582179
"23" 0.210526315789474 0.210526315789474 -4.71792542528464 0.760256395306766 0.0541070213940125 8.70493844845896
"24" 0.947368421052632 0.315789473684211 -2.90862628913651 -0.689111511295017 0.456014309502135 -11.15932956023
"25" 0.368421052631579 0.473684210526316 -5.42469957863923 0.827639584834428 0.358281351507221 2.00275486862634
"26" 0.684210526315789 0.736842105263158 1.17917878144271 0.816713265745127 0.171512283971878 1.62433705150344
"27" 0.157894736842105 0.631578947368421 -7.30088443411262 0.597631616998726 0.0486598219770821 -1.66432859351635
"28" 0.947368421052632 1 1.48535032351344 0.632907067730421 0.355601256254752 0.190577050154825
"29" 0.684210526315789 0.684210526315789 0.928230683380925 0.81400735752614 0.0858573760351246 0.936627627757151
"30" 0.368421052631579 1 -1.71470820313256 0.983651505156848 0.0633977101148659 0.212691476211899
"31" 0.210526315789474 0.526315789473684 -6.20184550425962 0.379366978727812 0.0521405374639621 -6.23069443945556
"32" 0.842105263157895 0.684210526315789 3.08705358744857 0.302508525895526 -0.11495733903682 2.45602767213925
"33" 0.421052631578947 0.473684210526316 -5.05408746124364 0.553239615674507 0.355342727626712 5.06231481028603
"34" 0.578947368421053 0.631578947368421 -1.3522128080733 0.863862540685906 0.306693083104055 -0.062887568564151
"35" 0.736842105263158 0.105263157894737 -4.48021043438506 -0.383874341209206 0.495880536870764 -0.921316504293373
"36" 0.105263157894737 0.526315789473684 -5.95307103397602 0.531819574384109 -0.0197345365748264 -3.19083592293076
"37" 0.578947368421053 0.315789473684211 -5.81205734606691 0.0490047060034178 0.367260813631596 -1.72967026804896
"38" 1 0.210526315789474 -2.79241336031478 -0.0844930312202991 0.432766291871688 -1.87774549374718
"39" 0.315789473684211 0.789473684210526 -3.22998290064477 0.642195307747951 0.0498053025081381 4.01212645148623
"40" 0.684210526315789 0.263157894736842 -4.18788460171188 -0.669804802869661 0.527207442618235 -1.94953872011941
"41" 0.0526315789473684 0.894736842105263 -5.05874458641995 1.06661124796617 -0.252756402680335 -2.36846329192531
"42" 0.684210526315789 0.105263157894737 -5.10605150902969 -0.337988885443342 0.487066228743709 -3.51357917851157
"43" 0.263157894736842 0.473684210526316 -6.50947173652486 0.97363887261946 0.313552238719616 -0.507466062728395
"44" 0.789473684210526 0.526315789473684 -0.226964915668638 0.0625794709906243 0.179019478857227 -0.772817068564753
"45" 0 0.263157894736842 -2.5194068410734 0.854364342735527 0.149081261533338 -1.05389534181668
"46" 0.210526315789474 0.0526315789473684 -1.43412525865077 -0.167521176739621 0.11299107809835 -0.267969031104215
"47" 0.947368421052632 0.526315789473684 0.139768904491247 -0.245100191346514 0.340070476913055 0.4932477566908
"48" 0.105263157894737 0.263157894736842 -3.24755599905433 0.68776673059541 0.0380791152841682 -4.48862173520373
"49" 0.105263157894737 0.684210526315789 -4.85860955222381 1.17460581968665 -0.209883403067257 1.0254340721095
"50" 0.526315789473684 0.684210526315789 -0.0216270591985557 1.04799840327474 0.231907225618711 -0.321755551531465
"51" 0.894736842105263 0.0526315789473684 -4.09183025977856 -1.41628722941936 0.435399062133707 -7.45446243728497
"52" 0.157894736842105 0.157894736842105 -2.12916774727967 0.229401118527865 0.0930130643907491 2.05465920818385
"53" 1 0.315789473684211 -1.25615730459935 -0.606914535152297 0.394463583171374 -1.57924044260829
"54" 0.631578947368421 0.263157894736842 -6.60848783400029 -0.713730328713902 0.366585511159756 -16.7101161611559
"55" 0.263157894736842 0.894736842105263 -4.13872325642954 1.21523420471533 -0.232495213030496 0.967055093419364
"56" 0.0526315789473684 0.315789473684211 -2.79500949900257 0.782765903917717 0.0257977610395217 -3.59635791236973
"57" 1 0.947368421052632 1.97348587533176 0.43561730084117 0.28497634449052 5.43027843997951
"58" 0.368421052631579 0.0526315789473684 -4.5145769137192 -0.538102684012629 0.204772479377929 -8.26420846618604
"59" 0.578947368421053 0.526315789473684 -2.04138417813587 0.577121951607947 0.098643390162436 0.0858813714265459
"60" 1 0.368421052631579 1.22047946934587 -0.73452562186512 0.451250993191721 0.581484273302065
"61" 0.578947368421053 0.842105263157895 0.851760192994138 0.880113969896529 -0.0959968325192471 -0.589693400742077
"62" 0.789473684210526 0.473684210526316 -0.593182150870609 0.0510947674033598 0.297619647006181 -0.0549886372390621
"63" 0.789473684210526 0.578947368421053 0.898151763433854 0.339735620137523 0.25714659951054 -2.15184802960719
"64" 0.315789473684211 0.105263157894737 -5.16026685092624 0.281478792443397 0.209236437968257 -1.20568518729554
"65" 1 0.473684210526316 0.907803040603235 -0.621477754983067 0.268628866070009 -0.602794758989176
"66" 0.0526315789473684 0.105263157894737 0.186980651215545 0.473961582306314 0.338811861330162 -1.48501331810439
"67" 0.105263157894737 1 -2.6017651090467 1.05079743026267 -0.285916471274239 0.095535054267516
"68" 0.736842105263158 0.157894736842105 -5.41868329188871 -0.61033835638136 0.577635169522589 -8.51438500271285
"69" 0.105263157894737 0.315789473684211 -3.03449773330484 0.669679069602144 0.146810009820785 -1.63609055111561
"70" 0.210526315789474 0.789473684210526 -4.95648971037318 0.250609139038349 -0.240197643210059 4.28305892847488
"71" 0.736842105263158 0.947368421052632 1.24451663535913 0.4447583532241 0.0103974905761914 0.847573950955434
"72" 0.210526315789474 1 0.236332980275187 1.17462673286093 -0.168583435205107 1.37376403727741
"73" 0.315789473684211 0.947368421052632 -2.03744748111638 1.08084564907113 -0.0241921994128078 0.611819757387597
"74" 0.894736842105263 0 -1.89356842045407 -1.44434904617417 0.416064774441131 -0.823581074988629
"75" 0.368421052631579 0.526315789473684 -5.64616861849479 0.947688418949509 0.34421984110578 3.6124539072874
"76" 0.315789473684211 1 -0.43400474337619 0.935856494256045 -0.0377693284854071 0.958454008222544
"77" 0.315789473684211 0.263157894736842 -3.72457622641026 0.258216771559004 0.141331869717146 -2.93925028135702
"78" 0.736842105263158 0.578947368421053 -0.830233556135964 0.48631986368902 -0.00550699807606489 -0.62679487170008
"79" 1 0.684210526315789 -0.28132044215722 -0.388018323764465 0.295067792321959 0.024922563988477
"80" 0.789473684210526 0.789473684210526 2.22138184718375 0.358664144463253 -0.159288510037943 -1.01336179802041
"81" 0.947368421052632 0.105263157894737 -3.46440176324124 -1.25545583948421 0.39455416985112 -0.192084414078575
"82" 0.947368421052632 0.578947368421053 1.0058335184385 -0.205200369200153 0.34252037410913 1.09750564650679
"83" 0 0.526315789473684 -4.29145745904374 0.771068417510007 -0.0346815830024904 4.36852277859696
