"x" "y" "(Intercept)" "X1" "X2" "X3" "X4"
"1" 0.210526315789474 0.631578947368421 0.929549640351676 -2.8318417400232 0 0 0
"2" 0.526315789473684 0.421052631578947 -0.0315023032537884 -2.77118455030155 0 0 0
"3" 0.631578947368421 0.368421052631579 -0.115528094780261 -2.72180366369049 0 0 0
"4" 0.631578947368421 0.631578947368421 0.158097233552564 -0.5094261412647 0 0 0
"5" 0.578947368421053 0.526315789473684 -0.0813173587522695 -1.85337338555743 0 0 0
"6" 0.473684210526316 0.789473684210526 0.445635233114363 -0.405424066829665 0 0 0
"7" 0.684210526315789 0.789473684210526 -0.225873571692108 0 0 0 0
"8" 0.894736842105263 0.684210526315789 0.41736649349639 0.74236601973923 -0.179848728577452 -0.0208283239788673 0
"9" 0.947368421052632 0.684210526315789 0.627171726682149 0.931848517367443 -0.449947889817864 0.0186087397803368 0
"10" 0.789473684210526 0.526315789473684 0.38275115945743 -1.00184862840905 0.109015119575472 0.663347312292553 0
"11" 0.736842105263158 0.684210526315789 -0.129393779908523 0.184153506696577 0 0 0
"12" 0.736842105263158 0.263157894736842 0.00902936814712013 -3.11749407232806 0 0 0
"13" 0.631578947368421 0.842105263157895 -0.0957556572766549 0 0 0 0
"14" 0.210526315789474 0.421052631578947 1.38747707444799 -3.82017113279895 0 0 0
"15" 0.736842105263158 0.210526315789474 0.0455026903848451 -3.5352562855952 0 0 0
"16" 0.526315789473684 0.578947368421053 0.0771358673055633 -1.56213610219369 0 0 0
"17" 0.315789473684211 0.947368421052632 0.617315022783941 -1.13148038460846 0 0 0
"18" 0.736842105263158 1 0.202860519453603 0.793144012951913 0 -0.216554980094351 0
"19" 0.842105263157895 0.789473684210526 0.157878886001476 0.953453936864426 0.171813448998529 -0.369067412446413 0
"20" 0.842105263157895 1 0.156329113879286 1.34204368227932 0.402807816206451 -0.499258376239964 0
"21" 0.526315789473684 0.0526315789473684 0.430972162138924 -4.88388390280093 0 0 0
"22" 0.473684210526316 0.684210526315789 0.403816460677255 -0.935265052373177 0 0 0
"23" 1 0.157894736842105 0.44430628877167 -2.72671492890616 0 0 0
"24" 0.368421052631579 1 0.441815767154956 -0.790450574208957 0 0 0
"25" 0.0526315789473684 0.315789473684211 2.41229461209555 -5.12645478757894 0 0 0
"26" 0.421052631578947 0.578947368421053 0.334802047655443 -1.9359878772523 0 0 0
"27" 0.684210526315789 0.105263157894737 0.141552976093087 -4.44221026515909 0 0 0
"28" 0.526315789473684 0.842105263157895 0.116187847772961 0 0 0 0
"29" 1 0.473684210526316 0.660847246524457 -0.419460369259564 0 0.583477469269165 0
"30" 0.842105263157895 0.368421052631579 0.154931159686334 -1.65587070934924 0 0 0
"31" 0.0526315789473684 0.105263157894737 2.64252963511186 -6.38891930527898 0 0 0
"32" 0.789473684210526 0 0.264735319001071 -4.87521130790435 0 0 0
"33" 0.947368421052632 0.842105263157895 0.282498990168049 1.55463187931127 -0.0235522512324751 -0.457532945642306 0
"34" 0.157894736842105 0.842105263157895 0.871647698617909 -2.3671851097538 0 0 0
"35" 0.315789473684211 0.157894736842105 1.06851038134816 -5.05874526760124 0 0 0
"36" 0.473684210526316 0.105263157894737 0.490078622787361 -4.75875898492042 0 0 0
"37" 0.894736842105263 0.842105263157895 0.214267874707188 1.33569756028438 0.119893403924458 -0.460540747352595 0
"38" 1 0.315789473684211 0.483534249210381 -1.33673801278539 0 0 0
"39" 0.473684210526316 0.368421052631579 0.106970109168888 -3.3263273737303 0 0 0
"40" 0.210526315789474 0.842105263157895 0.79162762310006 -2.03060560603137 0 0 0
"41" 0.526315789473684 0.368421052631579 -0.0115294111225074 -3.14064023830419 0 0 0
"42" 0.105263157894737 0.157894736842105 2.30380855411871 -5.87895013506814 0 0 0
"43" 0.789473684210526 0.842105263157895 0.0953252444430913 0.845123715756378 0.410668976622078 -0.455558927984608 0
"44" 0.894736842105263 0.631578947368421 0.547734446046222 0.399697781414768 -0.272990117766824 0.226845422084339 0
"45" 0.0526315789473684 1 0.973277758728604 -2.37565854340301 0 0 0
"46" 0.368421052631579 0.947368421052632 0.492919643663796 -0.855516729786395 0 0 0
"47" 0.842105263157895 0.947368421052632 0.129825113422311 1.25245793391692 0.422144545669258 -0.514440525031727 0
"48" 0 0.473684210526316 2.08376064495353 -4.50850865190555 0 0 0
"49" 0.526315789473684 0.263157894736842 0.0895584676067194 -3.88122412971477 0 0 0
"50" 0.157894736842105 0 2.04290491509221 -6.39052035344799 0 0 0
"51" 0.578947368421053 1 0.245998830803744 0.353679409383342 0 -0.310360475228759 0
"52" 0.947368421052632 0.894736842105263 0.233718344920559 1.68315482419172 0.11604511487311 -0.538753232738574 0
"53" 0 0.157894736842105 2.9401681796729 -6.33668581765329 0 0 0
"54" 0.263157894736842 0.578947368421053 0.830729856592934 -2.74211028311053 0 0 0
"55" 0.473684210526316 0 0.63779349137298 -5.15863221704097 0 0 0
"56" 0.736842105263158 0.631578947368421 0.17868419436115 -0.175849341961457 0.221668287535246 0.0964597448245442 0
"57" 0.210526315789474 0.736842105263158 0.80813272038553 -2.42782108647625 0 0 0
"58" 0.368421052631579 0.736842105263158 0.557204638629166 -1.38359365664597 0 0 0
"59" 0.684210526315789 0.578947368421053 0.14874739089216 -1.05158178400414 0.227176054147009 0.281944750674209 0
"60" 0.789473684210526 0.105263157894737 0.196830793670243 -4.12026076225036 0 0 0
"61" 0.421052631578947 0 0.787376770510536 -5.24025994470377 0 0 0
"62" 0.0526315789473684 0.526315789473684 1.75379400124112 -4.08633268800841 0 0 0
"63" 0.842105263157895 0.105263157894737 0.260369478493053 -3.90851484197524 0 0 0
"64" 1 0.263157894736842 0.465325888371025 -1.78635331541069 0 0 0
"65" 0.578947368421053 0.736842105263158 0.0611733044185283 -0.0296099633119614 0 0 0
"66" 0 0.0526315789473684 2.97386027908598 -6.93582511293672 0 0 0
"67" 0.894736842105263 0.736842105263158 0.318278158182898 0.96540372557587 -0.111103955434468 -0.214580197938727 0
"68" 0.947368421052632 1 0.153335176140801 1.87666107343692 0.338316941221711 -0.61447964382981 0
"69" 0.210526315789474 0.526315789473684 1.13803477062887 -3.25325863844857 0 0 0
