"x" "y" "(Intercept)" "X1" "X2" "X3" "X4" "X5"
"1" 0.315789473684211 0.421052631578947 0.0670500961349242 0.911506051607212 0.824213282473546 0.475225533053653 -0.621002013456255 0.291187746828432
"2" 0.315789473684211 0.263157894736842 0.0770988370915148 0.912501691706233 0.534816924637266 0.0820695643655673 -0.438292389552565 0.335254757445443
"3" 0.368421052631579 0.157894736842105 0.125150682429024 0.635141335259585 0.378273455769021 0.297157119850046 -0.199446546771802 -0.0495480900703172
"4" 0.894736842105263 0.315789473684211 0.137584574485272 1.93194615236443 -0.474869100273416 0.44670429798994 -0.279883390343789 -0.656989726602802
"5" 0.894736842105263 0.842105263157895 0.137962885103429 0.279654840442609 -1.18635851689825 0.491300524251568 -0.131605488962793 0.984983191371708
"6" 1 0.368421052631579 0.310115906821868 1.83094047317935 -0.480108182262412 0.386611167971989 -0.4741004894142 -0.362702688055088
"7" 0.473684210526316 0.263157894736842 0.244643750308507 0.615732730049106 0.510131506045856 0.263627252830575 -0.28543094435004 -0.0227886628598222
"8" 0.578947368421053 0.315789473684211 0.245244313521076 0.7923571261185 0.122796022256229 0.45111567070455 -0.228162519261068 -0.1127360115813
"9" 0.157894736842105 0.0526315789473684 -0.316135271167209 1.00705546215999 0.392107797510579 0.178927219475392 -0.669218433479797 0.454593444788558
"10" 0.263157894736842 0 -0.173574061956321 0.82222641047371 0.00807933217254965 0.361543951468441 -0.435081261953372 0.364125548655673
"11" 0.684210526315789 0.947368421052632 -0.143117445989432 0.427338847803957 -0.531885926953322 0.462055194684304 -0.0775482777771018 0.141491403773963
"12" 0.315789473684211 0.105263157894737 0.0148924676375365 0.745110783277107 0.267057214784178 0.2700560771841 -0.309865102184317 0.157069028571676
"13" 0.315789473684211 0.526315789473684 0.0659661674474897 1.0390665771292 0.9001026377505 0.44208366651033 -0.675977186447975 0.347826931400676
"14" 0.684210526315789 0.684210526315789 -0.125683789268048 0.292733165117086 -0.365895916091348 0.920206611809311 -0.22916183970162 0.456129797757
"15" 0.105263157894737 0.315789473684211 -0.299774707428965 1.68753408020359 1.20992141765273 -0.510728348210341 -0.589819588217469 0.586732658160441
"16" 0.315789473684211 0.368421052631579 0.0847036459575653 0.924288519889251 0.639309879295675 0.424444532596816 -0.562218449490006 0.295970807248506
"17" 0.526315789473684 0.631578947368421 -0.101154875487789 0.297711963334954 0.471756513156722 0.814584626786707 -0.490134325362506 0.242498154253131
"18" 0.421052631578947 0.842105263157895 -0.0969288620095212 0.751602403382768 0.554189479735791 0.574841060625863 -0.293359915805798 -0.36355337882275
"19" 0.526315789473684 0.210526315789474 0.270416786928941 0.840514317607107 0.323735157917198 0.293087472756999 -0.271061410514584 -0.248514147471831
"20" 0.473684210526316 0.210526315789474 0.249071800656407 0.676196780981188 0.392986343819366 0.381944059856565 -0.229880710549902 -0.217962358948676
"21" 0.947368421052632 0.842105263157895 0.186585207579951 0.264071299303816 -1.25704903932493 0.382855480347777 -0.18185877735699 1.13832729032118
"22" 0.526315789473684 0.473684210526316 -0.0208292827888868 0.54097466965521 0.523938535519052 0.740317234588372 -0.828018249159533 0.382950004390371
"23" 0 0 -0.678869518760877 1.22216535437957 0.683149626021053 -0.066425052333222 -0.839435665239603 0.568919716056302
"24" 0.947368421052632 0.736842105263158 0.129351564792523 0.558051694668404 -0.977117759569968 0.43329974831705 -0.128836348454707 0.692572167057545
"25" 0.526315789473684 1 -0.290374399152501 0.682015524405926 0.226394689912034 0.709001883718922 -0.277375417353561 -0.554775263490295
"26" 0.421052631578947 1 -0.393594057316351 0.605423390231802 0.895697718459971 0.658801520435931 -0.215942449813448 -0.72770974840955
"27" 0.368421052631579 0.736842105263158 0.0276318672003936 1.06632418236596 0.783739256090251 0.513654408595884 -0.442480856244119 -0.363882338685802
"28" 0 0.0526315789473684 -0.612804568848688 1.275298802865 0.813068461399973 -0.195365744092331 -0.62223285311199 0.49661873264087
"29" 0.526315789473684 0 0.260196934205504 1.24542082443614 -0.30845816058526 -0.14060076555387 0.212835607380481 -0.151937406907123
"30" 0.368421052631579 0.894736842105263 -0.290750475577878 0.894066267640171 0.980045700376616 0.366144939521354 -0.311847282039387 -0.510999811425904
"31" 0.842105263157895 0.473684210526316 0.00253912907715166 1.20177751462454 -0.333658163200365 0.732579712682063 -0.551556309434297 0.0349244423317614
"32" 0.157894736842105 0.421052631578947 -0.0562821052369172 1.61002262437112 1.27286950428039 -0.229021067368743 -0.606582481831416 0.395239717670718
"33" 0.894736842105263 0.157894736842105 0.367469419742655 1.99560106194167 -0.334918350376615 -0.210595560332032 0.139348650507694 -0.724558028067254
"34" 0.315789473684211 0.157894736842105 0.0507646833722166 0.758304913901247 0.396915106499059 0.223665027708413 -0.34541790390223 0.172841735720029
"35" 0.473684210526316 0.736842105263158 -0.0536118530742553 0.527680633552366 0.315088416465758 0.729547467856425 -0.218934926227503 -0.144421788274697
"36" 0.894736842105263 0.105263157894737 0.454821599415107 2.00752074146968 -0.276430943736726 -0.448408632856873 0.289371841573023 -0.751906468954839
"37" 0.578947368421053 0.842105263157895 -0.131948348501179 0.351906031414499 -0.120237892823861 0.756510224998711 -0.150524708051717 -0.0380485144815503
"38" 0.789473684210526 1 -0.0122770892143278 0.512172733534942 -0.982669293342965 0.206508121267344 0.0166923665292399 0.353844428823569
"39" 0.421052631578947 0.368421052631579 0.176429300923685 0.654277547201925 0.723721124773633 0.450141949419777 -0.593709467402849 0.205946991949913
"40" 0.736842105263158 0.263157894736842 0.271701877697167 1.21447903325078 -0.0765208691524103 0.432208576173556 -0.074969520582393 -0.660678702739877
"41" 0.894736842105263 0.684210526315789 0.00744560655607982 0.675198091864918 -0.841757329539356 0.652578692321371 -0.170470108818564 0.502440411527138
"42" 0.789473684210526 0.0526315789473684 0.540375859456747 1.54694942002756 -0.170119522211534 -0.695304472841062 0.612330777102993 -0.523608606290795
"43" 0.105263157894737 0.473684210526316 -0.0261228404874353 2.05050690817141 1.4313652855342 -0.529606271060703 -0.565923518217995 0.32636452972602
"44" 0.526315789473684 0.947368421052632 -0.225121362293002 0.643226222273581 0.154099506502567 0.684838559232571 -0.273750603252912 -0.418485254631121
"45" 0.631578947368421 0.105263157894737 0.388256014094125 1.11524522568625 -0.0685302173614863 -0.15651807103609 0.198654465084355 -0.299685963152277
"46" 0.631578947368421 1 -0.226609270634096 0.706130871507151 -0.332405992335256 0.516158103520155 -0.281319830023613 -0.15622550978527
"47" 0.368421052631579 0.473684210526316 0.124264541657601 0.743375895059081 0.736183407368882 0.575864495773195 -0.654272192610168 0.374228914434588
"48" 0 0.947368421052632 -0.478018197818583 1.26719511957746 2.55707765463599 -0.785518548214197 -0.137605920103047 0.364613415965399
"49" 0.631578947368421 0.157894736842105 0.363831453256685 1.03856158349001 0.00909069330543259 0.069208015500123 0.0516512322318294 -0.387391477485234
"50" 0.842105263157895 1 0.056015959286463 0.431797965857873 -1.17075611296268 0.114538978871385 0.00829318282670928 0.6225259106582
"51" 0.0526315789473684 0.421052631578947 -0.16684790647917 2.23052497742653 1.40933200756908 -0.718311548634163 -0.613009301092653 0.427762037048732
"52" 0.631578947368421 0.315789473684211 0.256798045456532 0.871347855012009 0.0959277429081561 0.524664842773074 -0.140697000430049 -0.384781699009043
"53" 0.421052631578947 0 0.109179576164104 1.05798894102998 -0.233413231207501 0.224362061673618 -0.0742245259757897 -0.0151830688798231
"54" 0.315789473684211 0.684210526315789 0.138766895591105 1.38773869771453 0.964439893889221 0.462282671303713 -0.498905106429085 -0.347544718999976
"55" 0.789473684210526 0.578947368421053 -0.106512010838847 0.727535924108219 -0.385429274140916 0.941757636124435 -0.534164527897856 0.386079765706506
"56" 0 0.105263157894737 -0.603803274582475 1.42368359357184 0.978659317867075 -0.346941126759529 -0.600233556187755 0.478071107804335
"57" 0.526315789473684 0.789473684210526 -0.107085276280723 0.375194611116386 0.0813195159324267 0.811056207468946 -0.177313930752892 -0.080119499257127
"58" 0.684210526315789 0.368421052631579 0.134796337288877 1.0605825166559 0.0483633484298432 0.587067404973079 -0.210115717372734 -0.416446080374375
"59" 0.368421052631579 1 -0.430689471096011 0.577745560162948 1.19332967059835 0.503135400346693 -0.155179635380976 -0.739613039902718
"60" 0.526315789473684 0.578947368421053 -0.060867659736172 0.345801694387475 0.547201684975847 0.842704605537835 -0.649971189320361 0.305594622519564
"61" 0.473684210526316 0.157894736842105 0.238352352492669 0.783105786754797 0.242302726884629 0.433621870785557 -0.15753298940544 -0.365560200935829
"62" 0.368421052631579 0.684210526315789 0.0790247300641584 1.03437615497287 0.830550671433786 0.545943189997123 -0.507185080200833 -0.236308335521345
"63" 0.736842105263158 0.473684210526316 -0.0379361975878441 1.14843380792022 -0.182788349127769 0.891830559379125 -0.501511701047166 -0.0892213402341109
"64" 0 0.421052631578947 -0.238021110568422 2.55835849505517 1.43874525243192 -0.968627887673984 -0.580662524504948 0.443873563030566
"65" 0.421052631578947 0.947368421052632 -0.305788630139367 0.741132289986557 0.764199140255545 0.574575443104139 -0.2589952609693 -0.624219087457905
"66" 0.105263157894737 0.526315789473684 -0.00672724879084759 2.22264569519185 1.42153738546179 -0.601773713607238 -0.513702663919927 0.274245565598996
"67" 0.157894736842105 0 -0.368183347979069 0.950229214828374 0.247807953143624 0.258707834661319 -0.656855373430017 0.466758523658436
"68" 0.684210526315789 0.210526315789474 0.347380068554429 1.06671331316695 -0.0543591469375182 0.211430474539457 0.0340649148745795 -0.498502413641942
"69" 0 1 -0.489920361920225 1.27499013399599 2.41851382080677 -0.637149089075009 -0.104484311372913 0.250114239292524
"70" 0.0526315789473684 0.368421052631579 -0.273484709970624 2.07057309689422 1.26049390473079 -0.638303772386891 -0.604010268956884 0.562636970151298
"71" 0.105263157894737 0.736842105263158 -0.342781779911832 1.74270324941709 1.76137841224422 -0.729867427244586 -0.349745854075793 0.508294482790523
"72" 0.578947368421053 0.105263157894737 0.355058466728336 1.06363085276657 -0.0217729585544166 0.017826537266889 0.0922474757282726 -0.308784427448089
"73" 0.315789473684211 0.210526315789474 0.0721216049923724 0.802964518432621 0.516297798388979 0.127973532101883 -0.402239431742412 0.251549749721734
"74" 0.473684210526316 0.842105263157895 -0.0886357406708271 0.601650793901801 0.26535132014715 0.681039494938953 -0.292183411896447 -0.269568106872858
"75" 0.421052631578947 0.789473684210526 -0.036658810605829 0.716217449106543 0.564576108809502 0.620995818373619 -0.344428076302133 -0.287049748209252
"76" 0.473684210526316 0.473684210526316 0.0360818568872419 0.484810833147842 0.490441499427678 0.878560544435922 -0.866136438472976 0.462856530898336
"77" 0.894736842105263 0.368421052631579 0.171277946742374 1.63488503606089 -0.375864584548284 0.497500522292622 -0.311020998118451 -0.472563162303349
"78" 0.263157894736842 0.368421052631579 0.0275107525433625 1.10983787548654 0.783491206138845 0.223619705677319 -0.557256753123632 0.328990938618422
"79" 0.263157894736842 0.0526315789473684 -0.122128553728759 0.843704549244973 0.161333785358291 0.328522029711575 -0.472072654752232 0.326085677704105
"80" 0.684210526315789 0.578947368421053 -0.0893583619728709 0.518781743842122 -0.0079219346812213 1.12138777656545 -0.458916886590482 0.167642203481542
"81" 0.631578947368421 0.631578947368421 -0.118610963444022 0.327627668651432 0.0829431699913716 1.02107298348341 -0.324086075578888 0.223788541046869
"82" 0.684210526315789 0.789473684210526 -0.138367334195086 0.219200420532734 -0.414780949654621 0.696492998175957 -0.0379114019367302 0.371590873863736
"83" 0.894736842105263 0.526315789473684 0.00265602401710733 1.17648257258813 -0.5606129039052 0.835135787968519 -0.610338411201087 0.186671196212472
"84" 0.368421052631579 0.578947368421053 0.0705376567132831 0.909202124764246 1.04792244689628 0.413533744718497 -0.731653542767321 0.170857497012887
"85" 0.315789473684211 0 -0.0440361996479361 0.920156612138728 -0.102003709120405 0.314279359466166 -0.434031162341415 0.412900925782119
"86" 0.421052631578947 0.631578947368421 0.0170864889003327 0.754334762754251 0.765324656545635 0.481248936179463 -0.513149365204564 0.0444709522073099
"87" 1 0.0526315789473684 0.479382821428536 2.47816249663918 -0.393294291260726 -0.701693485232308 0.314675929904896 -0.892318440161697
"88" 0.263157894736842 0.526315789473684 0.0590285063664781 1.30129777158894 1.03800854608223 0.278574420096363 -0.660347356840455 0.318186235652129
"89" 0.789473684210526 0.263157894736842 0.218373151548255 1.45502367975958 -0.224796110050401 0.3973083931959 -0.035841283091297 -0.711753310686777
"90" 0.789473684210526 0.842105263157895 -0.0382064243954238 0.195752112761158 -0.742760899954575 0.525893193731445 -0.0664645218384973 0.654189619218552
"91" 0.947368421052632 0.368421052631579 0.26118883811649 1.66888983306852 -0.386152020537891 0.382326785144146 -0.336641973998768 -0.39655789557601
"92" 0.421052631578947 0.578947368421053 0.0422418919004135 0.675709800818345 0.854637245802442 0.541540789289852 -0.644078320868223 0.178940444778339
"93" 1 0.947368421052632 0.251793715256506 0.146261539155088 -1.5431754327632 0.0381692515670087 -0.228786002931094 1.54525814714779
"94" 0 0.315789473684211 -0.423048868667411 2.16865803275698 1.20565647797459 -0.806904315460473 -0.6153829389046 0.71786981271019
"95" 0.947368421052632 0.894736842105263 0.197122060554974 0.241353955271045 -1.37685183958711 0.246322400081296 -0.174400310524268 1.25186947071155
"96" 0.894736842105263 0.421052631578947 0.144536461405625 1.37441073182235 -0.32846624053101 0.638275833076053 -0.532394924843829 -0.185239793770216
"97" 0.631578947368421 0.894736842105263 -0.164134010764579 0.383225981596957 -0.305327819755609 0.610686920046279 -0.124217981316532 0.0418986725008102
"98" 0.894736842105263 0.789473684210526 0.119678877773312 0.308939090822519 -1.02469801744833 0.583890304247663 -0.115423163283565 0.842188752094859
"99" 0.105263157894737 0.263157894736842 -0.322359687928809 1.52227456897528 1.13435174879817 -0.403414034889167 -0.563062558017294 0.490137391411437
"100" 0.315789473684211 0.315789473684211 0.102569243550232 0.910785599767843 0.574251930166671 0.225115960823577 -0.482990992608949 0.330839975619684
"101" 1 1 0.237816584280412 0.144756029479642 -1.68635247461615 -0.0883308172434717 -0.167467112123495 1.57308359113256
"102" 0.105263157894737 0.105263157894737 -0.370112044877032 1.15372668848203 0.688799122963793 -0.0305356258354307 -0.645764655980504 0.456472362081927
"103" 0.0526315789473684 0.315789473684211 -0.353720887151999 1.91257836797818 1.18941901762561 -0.63364568503582 -0.599245711707936 0.65453901434188
"104" 0.263157894736842 0.473684210526316 0.0258297556297031 1.19962658815439 1.0672487865165 0.225702983192686 -0.618354716704943 0.336814165524461
"105" 0.789473684210526 0.789473684210526 -0.0439829960450191 0.220176015412494 -0.719617847944787 0.70846477177076 -0.10333498091717 0.645591433994458
"106" 0.526315789473684 0.842105263157895 -0.122670537374565 0.470007338617888 0.0663448197436122 0.752385854979186 -0.219528814457739 -0.17217400148044
"107" 0.842105263157895 0.894736842105263 0.0670624467702258 0.305857265484151 -1.02795732152306 0.325768104721821 -0.0849687048211734 0.811387670227729
"108" 0.157894736842105 0.315789473684211 -0.201104414758001 1.46672506667458 1.09735684998623 -0.233077523001191 -0.631972713455223 0.464385135121374
"109" 0.105263157894737 0.578947368421053 -0.151531906382635 2.20500599673326 1.39749542699386 -0.719205595297365 -0.532109283065763 0.519069207704463
"110" 1 0.631578947368421 0.047939390830682 1.05904168031899 -1.06863431059974 0.791041583911639 -0.603182084987094 0.487693548147981
"111" 1 0.105263157894737 0.403960046660184 2.50655275210102 -0.430259529299588 -0.452221241151269 0.113181138413915 -0.895005136845891
"112" 0.105263157894737 0.842105263157895 -0.317613501948012 1.38272172730792 2.03168809060326 -0.537913656300405 -0.196043962632902 0.12970464242322
"113" 0.368421052631579 0 0.0394510415581507 0.977792978774196 -0.154556717383174 0.270666512954132 -0.260223116397538 0.200068894268884
"114" 0.157894736842105 0.894736842105263 -0.306991364770382 1.15578311516374 2.05817473124565 -0.327320588239162 -0.116712964329498 -0.357827103372933
"115" 0.315789473684211 0.473684210526316 0.0513376313681351 0.974506362641571 0.886162083218391 0.460216678187017 -0.68533780139143 0.350358449137164
"116" 0.947368421052632 0.789473684210526 0.16771603990463 0.36808135082154 -1.08976593146426 0.412478276306349 -0.142623179982938 0.921389819113262
"117" 0.947368421052632 0.631578947368421 -0.00209086557516865 0.962923363284819 -0.96771994381642 0.822518383160003 -0.504804426255867 0.459167961085005
"118" 0.894736842105263 0.578947368421053 -0.0454502571136291 0.988975352379442 -0.741367699710861 0.926329350798363 -0.587711909609429 0.39047496412012
"119" 0.315789473684211 0.842105263157895 -0.237055677894205 1.17694637672456 1.10227056227065 0.136321574087706 -0.283270554888619 -0.438833694772265
"120" 0.631578947368421 0.526315789473684 -0.0690157594440754 0.456571269781039 0.195458428412104 1.03143445766426 -0.532864253673094 0.239526392179339
"121" 0.421052631578947 0.263157894736842 0.19569167695974 0.649410685056096 0.553385733160674 0.323128534444219 -0.37437462662961 0.0258398262155132
"122" 0.736842105263158 0.526315789473684 -0.0870314897057222 0.924093548948614 -0.194260378973659 0.952000606249542 -0.46380384935251 0.09879257372415
"123" 0.0526315789473684 0.631578947368421 -0.357710017967766 2.2737451622271 1.35168947007448 -0.951872228513948 -0.405835344400496 0.888561516081246
"124" 0.684210526315789 0.842105263157895 -0.135214783733002 0.211590774266697 -0.45280013157465 0.607008641600712 -0.0376616120296347 0.345203943216892
"125" 0.526315789473684 0.736842105263158 -0.102485739059258 0.349030782450732 0.10956602532077 0.821458626050311 -0.137037770239297 -0.00154755862150272
"126" 0.263157894736842 0.947368421052632 -0.394616031597265 0.934696106414593 1.5571846076063 -0.000741308987336068 -0.161039796608872 -0.516741157422255
"127" 0.789473684210526 0.210526315789474 0.316497588294271 1.46218829411225 -0.201035394893715 0.117123029857418 0.0642201020712546 -0.632370842982112
"128" 0.736842105263158 0.736842105263158 -0.139058984413726 0.300260271224318 -0.511388948254039 0.743737184287217 -0.0973620142754347 0.533649403397728
"129" 0 0.631578947368421 -0.457803914069578 2.39839120597874 1.32723930958061 -1.20874321615955 -0.294225062736217 1.15836318174695
