"x" "y" "B1" "B2" "B3" "Y"
"1" 0 0 -0.323965574060053 -0.27060738175093 0.325195381158344 0.164143925728468
"2" 0.0526315789473684 0 -0.780742089719004 -0.19423447685286 0.356828363126329 -0.948909599194123
"3" 0.105263157894737 0 -1.18063788146609 -0.0128159724079562 0.344981085787142 0.454476600545528
"4" 0.157894736842105 0 -1.29796555875205 0.168642868756387 0.163881697758125 0.997486400181659
"5" 0.210526315789474 0 -1.15243099089074 -0.226571692550585 0.185048061938977 0.267811361799999
"6" 0.263157894736842 0 -1.93819322269174 -0.319330397350217 0.074997168681699 0.182065958539415
"7" 0.315789473684211 0 -3.97730261125282 0.0286873561269342 0.260327678895359 3.07309073534168
"8" 0.368421052631579 0 -5.4486918020081 -0.155870523968813 0.233926297530902 2.65429185914104
"9" 0.421052631578947 0 -3.7851056656759 0.0563240087852249 0.314426403050554 5.53512909919229
"10" 0.473684210526316 0 -3.3308322053724 -0.423664375842881 0.350212292743839 6.79474843405076
"11" 0.526315789473684 0 -2.57724917318363 -0.194176595402245 0.336125994100453 -0.871452231405535
"12" 0.578947368421053 0 -4.75107580279673 -0.189277605641464 0.447664950112269 -3.6847988212515
"13" 0.631578947368421 0 -5.16488739942247 0.154376616484218 0.385614665476111 -3.96722210329678
"14" 0.684210526315789 0 -4.60597608170913 0.324847198372605 0.223010926648717 -1.05420666233798
"15" 0.736842105263158 0 -4.81787026623571 0.112360737220151 0.224148306624843 -3.49115580923562
"16" 0.789473684210526 0 -4.46338954463877 -0.129834253046171 0.377668641895648 -6.18158948634537
"17" 0.842105263157895 0 -4.07354324615117 -0.555508831159512 0.470609659302716 -4.88867441295698
"18" 0.894736842105263 0 -1.89356842045407 -1.44434904617417 0.416064774441131 -0.0940569678355265
"19" 0.947368421052632 0 -1.88484847731017 -1.37186065534718 0.7091936686001 -1.98295209447195
"20" 1 0 0.483358759307091 -1.62726259579961 0.671897110967866 -0.160201812725855
"21" 0 0.0526315789473684 0.347085868081795 0.348833199266198 0.371240012777783 -0.371199863671575
"22" 0.0526315789473684 0.0526315789473684 0.154060104573566 0.0406672415874778 0.199776885939908 -1.02691572261499
"23" 0.105263157894737 0.0526315789473684 -0.623752935008731 -0.168716947688931 0.169236756225218 -1.54283918111124
"24" 0.157894736842105 0.0526315789473684 -1.11245858212077 -0.0530327980816254 0.238336346443385 -1.71351305899476
"25" 0.210526315789474 0.0526315789473684 -1.43412525865077 -0.167521176739621 0.11299107809835 0.493302115917103
"26" 0.263157894736842 0.0526315789473684 -3.47517843485379 -0.0287957927703591 0.186616076714522 1.41579124400876
"27" 0.315789473684211 0.0526315789473684 -5.56454139270036 0.0146521399620834 0.233237386159859 1.10290013107012
"28" 0.368421052631579 0.0526315789473684 -4.5145769137192 -0.538102684012629 0.204772479377929 4.582333751545
"29" 0.421052631578947 0.0526315789473684 -3.67875816831194 -0.351717229714041 0.289922186876732 2.33215892640486
"30" 0.473684210526316 0.0526315789473684 -4.11746327914172 -0.0590370371900348 0.357492442354542 -0.630072137192467
"31" 0.526315789473684 0.0526315789473684 -4.77342580663258 -0.575031107888989 0.41053678008735 -5.95690130868466
"32" 0.578947368421053 0.0526315789473684 -5.91434767394272 -0.455157922944592 0.518650588749576 -7.3394315897211
"33" 0.631578947368421 0.0526315789473684 -6.13309406824828 -0.132027426851007 0.382696195311323 0.492736824102194
"34" 0.684210526315789 0.0526315789473684 -5.11776498237596 -0.0499191736286129 0.27539617781413 -4.58971844666083
"35" 0.736842105263158 0.0526315789473684 -4.03030175253696 -0.261842245519448 0.355174206357383 -0.635738227893267
"36" 0.789473684210526 0.0526315789473684 -4.23627688744481 -0.297117809346158 0.420780925387465 -7.28133779422173
"37" 0.842105263157895 0.0526315789473684 -2.74049445993335 -1.02076592081426 0.443369925034555 -2.39639661652637
"38" 0.894736842105263 0.0526315789473684 -4.09183025977856 -1.41628722941936 0.435399062133707 2.79302553882984
"39" 0.947368421052632 0.0526315789473684 -3.02455309106714 -1.70837290029426 0.55434765185855 0.603190655312557
"40" 1 0.0526315789473684 -1.06848706856361 -1.67047033506052 0.638620539201243 -0.0758141502774518
"41" 0 0.105263157894737 0.758153316495975 0.146337038099641 0.195379646497862 1.94009731606784
"42" 0.0526315789473684 0.105263157894737 0.186980651215545 0.473961582306314 0.338811861330162 0.173540399693162
"43" 0.105263157894737 0.105263157894737 -0.649949185792093 -0.00593686112035882 0.162783711897115 0.0351453059346711
"44" 0.157894736842105 0.105263157894737 -1.46311011757953 -0.360407009249907 0.088590556170062 -0.414360079014912
"45" 0.210526315789474 0.105263157894737 -3.35627114605289 -0.0916537721005084 0.172968579737561 -1.92352608841053
"46" 0.263157894736842 0.105263157894737 -4.57214062142496 -0.135079341727502 0.18095258887746 -2.74359667006647
"47" 0.315789473684211 0.105263157894737 -5.16026685092624 0.281478792443397 0.209236437968257 8.62195747874801
"48" 0.368421052631579 0.105263157894737 -5.62940446391413 0.252819203614976 0.0610084153664808 3.10129835408334
"49" 0.421052631578947 0.105263157894737 -3.37927716111844 -0.383267111983513 0.201893965526972 -1.18974473760244
"50" 0.473684210526316 0.105263157894737 -3.08181658427288 -0.168065677400631 0.215623064488492 -0.273496105461926
"51" 0.526315789473684 0.105263157894737 -4.63400969043202 -0.800459442446385 0.315182859418964 -4.86953960431167
"52" 0.578947368421053 0.105263157894737 -5.51682130508551 -0.490393675054057 0.257490379069251 -7.25553267282552
"53" 0.631578947368421 0.105263157894737 -6.17910464167174 -0.327280935391695 0.372441747498936 -4.40642338628424
"54" 0.684210526315789 0.105263157894737 -5.10605150902969 -0.337988885443342 0.487066228743709 -10.3659658922064
"55" 0.736842105263158 0.105263157894737 -4.48021043438506 -0.383874341209206 0.495880536870764 -3.16866733848718
"56" 0.789473684210526 0.105263157894737 -3.75961640745306 -0.470686482700316 0.435955344862064 -7.84826436782103
"57" 0.842105263157895 0.105263157894737 -3.47234877473004 -0.550908496663932 0.49306226131479 3.15001155132534
"58" 0.894736842105263 0.105263157894737 -4.12727346495723 -1.11750129387949 0.496237695496663 4.32506395193691
"59" 0.947368421052632 0.105263157894737 -3.46440176324124 -1.25545583948421 0.39455416985112 2.81661388270406
"60" 1 0.105263157894737 -2.08889128885167 -1.63331860100098 0.672007537784718 -4.80944789728607
"61" 0 0.157894736842105 -0.668408860291656 0.368535179474155 0.0678333269278323 -0.845443370644592
"62" 0.0526315789473684 0.157894736842105 -1.72275700116762 0.0325620534596819 0.330828477235064 -2.22952967899794
"63" 0.105263157894737 0.157894736842105 -1.23271919129498 0.108106820025628 0.202786713307243 -1.3330927733456
"64" 0.157894736842105 0.157894736842105 -2.12916774727967 0.229401118527865 0.0930130643907491 2.07115672755752
"65" 0.210526315789474 0.157894736842105 -3.40615403582933 0.569738512026346 0.0812450895771588 -0.750799587344245
"66" 0.263157894736842 0.157894736842105 -4.57685226879256 0.300366358314827 0.0342754619327236 -1.38225295117247
"67" 0.315789473684211 0.157894736842105 -5.15735231125287 0.324718550248749 0.112821896650592 -0.280516474311806
"68" 0.368421052631579 0.157894736842105 -4.52307835775879 0.53293436786122 0.0860732360789171 4.89983592957917
"69" 0.421052631578947 0.157894736842105 -3.41082517847868 0.138481076752713 0.157149863750939 -3.69530182741855
"70" 0.473684210526316 0.157894736842105 -3.67525682646228 0.062580757888467 0.235302152276598 -5.34847611355855
"71" 0.526315789473684 0.157894736842105 -4.70475074127858 -0.655703855725222 0.2685600689679 -1.37531499964614
"72" 0.578947368421053 0.157894736842105 -4.52546986817042 -0.643210358950924 0.349399800831161 -1.0101525852885
"73" 0.631578947368421 0.157894736842105 -6.29831107616352 -0.452643421359816 0.353733235706844 -0.0232504994931517
"74" 0.684210526315789 0.157894736842105 -6.59758797639562 -0.524491778783126 0.495106971597894 1.30707086074952
"75" 0.736842105263158 0.157894736842105 -5.41868329188871 -0.61033835638136 0.577635169522589 -1.81947747294209
"76" 0.789473684210526 0.157894736842105 -4.5948525362286 -0.506050401517087 0.512723729866696 4.63642243958499
"77" 0.842105263157895 0.157894736842105 -3.86829442899244 -0.184628402826333 0.418398659149432 6.00377801914246
"78" 0.894736842105263 0.157894736842105 -3.40357929722715 -0.765105335295821 0.429329471529676 0.206645237843244
"79" 0.947368421052632 0.157894736842105 -3.01927756316143 -0.684916675841344 0.374311826798142 2.10293667671863
"80" 1 0.157894736842105 -2.87090028133903 -0.84522746811142 0.412668921595711 2.2303117485408
"81" 0 0.210526315789474 -1.88332643446013 1.01139679320616 0.00840696598669348 1.56283151594945
"82" 0.0526315789473684 0.210526315789474 -3.02153398816589 0.453389578962568 0.224595684853338 -3.24203581963774
"83" 0.105263157894737 0.210526315789474 -0.590918167800329 0.622264894883407 0.14324360956541 -1.10131290664844
"84" 0.157894736842105 0.210526315789474 -2.13090545404891 0.554306800951971 0.132456791434806 -2.75566264798602
"85" 0.210526315789474 0.210526315789474 -4.71792542528464 0.760256395306766 0.0541070213940125 -2.68669606316947
"86" 0.263157894736842 0.210526315789474 -3.47736419022515 0.198990248663103 0.156394830685457 -4.89144986437309
"87" 0.315789473684211 0.210526315789474 -4.41411661202021 0.595523203314908 0.102925686217337 -8.62972452277085
"88" 0.368421052631579 0.210526315789474 -3.71526709651753 0.398589380706241 0.082175234872907 -3.29485156737366
"89" 0.421052631578947 0.210526315789474 -2.92729206227212 0.107325222861603 0.298970917161067 -3.14418582316125
"90" 0.473684210526316 0.210526315789474 -3.91512216391021 0.306285159654477 0.465345953361578 -5.68698380172705
"91" 0.526315789473684 0.210526315789474 -5.98530974229575 -0.508564396778866 0.460075433000429 -1.19788412122692
"92" 0.578947368421053 0.210526315789474 -5.77552626673166 -1.14558383649126 0.211714852827041 4.09999772901681
"93" 0.631578947368421 0.210526315789474 -6.34348716857819 -0.492112438282751 0.452528327587644 -9.28660847796642
"94" 0.684210526315789 0.210526315789474 -5.07691874874346 -0.723323812601502 0.504334378148869 -8.3943781934672
"95" 0.736842105263158 0.210526315789474 -4.0602287385656 -0.297042225214163 0.527075630483259 1.28304298405885
"96" 0.789473684210526 0.210526315789474 -3.29237877597594 -0.238085100308681 0.481147653980591 1.94497278775688
"97" 0.842105263157895 0.210526315789474 -4.61292202243129 -0.215503569306343 0.363503569674235 5.14487313098141
"98" 0.894736842105263 0.210526315789474 -2.83239339229167 -0.177387620607079 0.332289497340677 0.586531561561531
"99" 0.947368421052632 0.210526315789474 -3.14481744172894 -0.067508113144316 0.258755996492378 1.77083295822461
"100" 1 0.210526315789474 -2.79241336031478 -0.0844930312202991 0.432766291871688 4.06009626283558
"101" 0 0.263157894736842 -2.5194068410734 0.854364342735527 0.149081261533338 -3.87842194247766
"102" 0.0526315789473684 0.263157894736842 -3.33452233328046 0.667320267918143 0.0908835010024274 -7.30787288841701
"103" 0.105263157894737 0.263157894736842 -3.24755599905433 0.68776673059541 0.0380791152841682 -10.0417808565042
"104" 0.157894736842105 0.263157894736842 -3.25541649734161 0.464910456239301 0.054928294545096 -8.17167506614257
"105" 0.210526315789474 0.263157894736842 -4.39893670583729 0.487648021396263 0.0893784588773234 -5.08621194809282
"106" 0.263157894736842 0.263157894736842 -4.79481735273198 0.287553489644499 0.181446284066965 -1.03886424296275
"107" 0.315789473684211 0.263157894736842 -3.72457622641026 0.258216771559004 0.141331869717146 -0.299388171088967
"108" 0.368421052631579 0.263157894736842 -4.48191387230357 0.0806882597226473 0.1122715789572 -1.61594458105749
"109" 0.421052631578947 0.263157894736842 -4.26956221545502 -0.13630535396851 0.323571986707992 -2.23189580289559
"110" 0.473684210526316 0.263157894736842 -3.78751840187255 0.407094218653691 0.460142714940561 0.756273373021001
"111" 0.526315789473684 0.263157894736842 -5.69219940222739 -0.0329905549162188 0.363841571332626 7.62302145157536
"112" 0.578947368421053 0.263157894736842 -6.31952122710909 -0.742287792827728 0.0908812211077004 0.333271619186422
"113" 0.631578947368421 0.263157894736842 -6.60848783400029 -0.713730328713902 0.366585511159756 -2.39924587353122
"114" 0.684210526315789 0.263157894736842 -4.18788460171188 -0.669804802869661 0.527207442618235 -2.85844354410519
"115" 0.736842105263158 0.263157894736842 -2.40293064619522 -0.258295153699805 0.515397664147509 1.72156697342327
"116" 0.789473684210526 0.263157894736842 -2.07053050861497 -0.03816902694432 0.320715651880049 4.53353196161643
"117" 0.842105263157895 0.263157894736842 -2.30496745083872 -0.215984675388619 0.339662087807481 1.72048544093277
"118" 0.894736842105263 0.263157894736842 -2.45667174561097 -0.21371977866623 0.40804457387374 4.30232046788804
"119" 0.947368421052632 0.263157894736842 -3.58841548564083 0.0603772170726242 0.299944931200823 3.10333374253371
"120" 1 0.263157894736842 -3.22077524520623 -0.113031409652083 0.265251877718138 3.84732958764409
"121" 0 0.315789473684211 -3.81311457042291 1.00464081914904 0.0368209256152639 -0.284229526128116
"122" 0.0526315789473684 0.315789473684211 -2.79500949900257 0.782765903917717 0.0257977610395217 -0.481432974456736
"123" 0.105263157894737 0.315789473684211 -3.03449773330484 0.669679069602144 0.146810009820785 -5.98885984090936
"124" 0.157894736842105 0.315789473684211 -3.9917868096614 0.338457692123733 1.40627132864946e-05 -1.38482167242266
"125" 0.210526315789474 0.315789473684211 -2.97620917628069 0.209282465005522 -0.0179176981225064 -1.77545166678325
"126" 0.263157894736842 0.315789473684211 -2.88399689302569 0.14976020674697 0.0807510138689388 -1.58081005916227
"127" 0.315789473684211 0.315789473684211 -4.74234339046453 0.405132898876684 0.186548823533131 -6.53858361782277
"128" 0.368421052631579 0.315789473684211 -5.63333529489046 0.436069049043846 0.356896874411268 0.994103329217094
"129" 0.421052631578947 0.315789473684211 -5.09824988456177 0.0308466774517808 0.509796890092495 -5.08116484234826
"130" 0.473684210526316 0.315789473684211 -5.62023012328387 0.0645632444989898 0.521946188004194 -1.56004837132615
"131" 0.526315789473684 0.315789473684211 -5.77662178390553 -0.137795285392912 0.434394274855961 -5.00753581997326
"132" 0.578947368421053 0.315789473684211 -5.81205734606691 0.0490047060034178 0.367260813631596 -1.22746669017699
"133" 0.631578947368421 0.315789473684211 -4.72045351134248 -0.241967236813802 0.330984010038092 -1.36095843311119
"134" 0.684210526315789 0.315789473684211 -4.75633516601104 -0.23259739749632 0.641780854705153 5.55381564811643
"135" 0.736842105263158 0.315789473684211 -2.86380227004035 0.12521811636752 0.581524085122241 4.84824575061292
"136" 0.789473684210526 0.315789473684211 -2.21717721294625 0.431275262003817 0.541352350782325 4.0841923634197
"137" 0.842105263157895 0.315789473684211 -1.21477422131866 -0.225038631292502 0.484659726813914 1.77402898943257
"138" 0.894736842105263 0.315789473684211 -1.6937578613059 -0.551305557561971 0.470087224424543 1.08787800757094
"139" 0.947368421052632 0.315789473684211 -2.90862628913651 -0.689111511295017 0.456014309502135 0.55703356618375
"140" 1 0.315789473684211 -1.25615730459935 -0.606914535152297 0.394463583171374 0.382086110087365
"141" 0 0.368421052631579 -3.75702313484598 1.04107038021513 -0.0188615593912097 4.72328369644323
"142" 0.0526315789473684 0.368421052631579 -3.32310211981431 0.531705971762813 0.0477970974746118 -2.33383274967622
"143" 0.105263157894737 0.368421052631579 -3.36441696840723 0.827302516476708 0.136593047589444 -1.49742937294424
"144" 0.157894736842105 0.368421052631579 -3.993290455782 0.391584704012713 0.0965140618639236 -0.53836677971578
"145" 0.210526315789474 0.368421052631579 -2.74478666427203 0.0909100002195216 0.0983304416576927 -2.40915573473917
"146" 0.263157894736842 0.368421052631579 -2.93854852011589 0.235874629487556 0.13171965657053 -2.36019980657705
"147" 0.315789473684211 0.368421052631579 -4.71781406664503 0.373016828023553 0.239461496900377 -2.11041519698447
"148" 0.368421052631579 0.368421052631579 -7.15464497259593 0.340039158697856 0.328231716377046 -8.45474266026389
"149" 0.421052631578947 0.368421052631579 -6.11609415986688 0.0722141682878223 0.42031290440853 -8.64978198078123
"150" 0.473684210526316 0.368421052631579 -6.06770471445305 0.151624564163602 0.487790004401523 -12.8109577445256
"151" 0.526315789473684 0.368421052631579 -5.40984695296088 -0.0304803792997852 0.480652933050733 -5.04528563817143
"152" 0.578947368421053 0.368421052631579 -4.065408986207 0.323723671579034 0.375840306407984 2.35001298490564
"153" 0.631578947368421 0.368421052631579 -2.2831039475122 0.354203573324036 0.436641510360749 3.9873735823879
"154" 0.684210526315789 0.368421052631579 -2.55284825878142 0.319862887559047 0.534281169758147 4.19620478772752
"155" 0.736842105263158 0.368421052631579 -2.6688296386302 -0.169094869590193 0.503891193318484 3.43822483986432
"156" 0.789473684210526 0.368421052631579 -3.17584675507305 -0.582706148081393 0.553764034308012 4.08545231146651
"157" 0.842105263157895 0.368421052631579 -1.34767194916043 -0.363513766541215 0.496832572068119 0.126443103157547
"158" 0.894736842105263 0.368421052631579 -0.134395644093426 -0.716809818612098 0.332115634206271 -1.76010581879562
"159" 0.947368421052632 0.368421052631579 -0.188871343174673 -0.884964503294434 0.435656757402406 0.207137935549502
"160" 1 0.368421052631579 1.22047946934587 -0.73452562186512 0.451250993191721 0.748978659876836
"161" 0 0.421052631578947 -3.70580192817837 0.664195161996408 -0.059274781940038 6.45899228827029
"162" 0.0526315789473684 0.421052631578947 -3.90425594286706 0.157480128297042 -0.122506579867496 1.9688808467097
"163" 0.105263157894737 0.421052631578947 -4.21998044120217 0.816645194256344 -0.135657659710211 -3.89712977925198
"164" 0.157894736842105 0.421052631578947 -4.72385343323873 0.575651500808641 0.105559662326989 0.0908051330918844
"165" 0.210526315789474 0.421052631578947 -4.77202214349293 0.251306148609677 0.160266838589562 2.5294975966968
"166" 0.263157894736842 0.421052631578947 -4.814464214515 0.559297966026561 0.148431817856983 -5.97527452126923
"167" 0.315789473684211 0.421052631578947 -4.75286982941594 0.971789828217207 0.303283409838308 -8.34731571794409
"168" 0.368421052631579 0.421052631578947 -6.19811383567591 0.674778425198188 0.432522093464775 -9.73274426542413
"169" 0.421052631578947 0.421052631578947 -5.3570558577385 0.527957194585086 0.502500108830718 -1.56710978298908
"170" 0.473684210526316 0.421052631578947 -4.68731074424303 0.118030308501323 0.485096594381574 -5.94554187777456
"171" 0.526315789473684 0.421052631578947 -4.55816101456948 0.020430595327956 0.483047308236028 -5.73834722050144
"172" 0.578947368421053 0.421052631578947 -3.45322452766875 0.285885669116951 0.405045875382068 -3.25015428479402
